Amostra,Sinal_Original,Sinal_Filtrado
20233,-7794.000000,-7257.269751
20234,-6100.000000,-7982.160037
20235,-3399.000000,-7390.446426
20236,-137.000000,-5579.680736
20237,3148.000000,-2848.347618
20238,5913.000000,353.048003
20239,7702.000000,3496.188266
20240,8221.000000,6062.381873
20241,7383.000000,7628.287191
20242,5325.000000,7935.355115
20243,2388.000000,6932.486294
20244,-943.000000,4784.997753
20245,-4119.000000,1847.378790
20246,-6614.000000,-1395.356622
20247,-8017.000000,-4407.662303
20248,-8097.000000,-6692.132335
20249,-6838.000000,-7871.529289
20250,-4449.000000,-7750.720201
20251,-1325.000000,-6349.289723
20252,2017.000000,-3898.755471
20253,5027.000000,-804.078021
20254,7205.000000,2423.429691
20255,8194.000000,5250.501607
20256,7828.000000,7210.076434
20257,6167.000000,7978.149967
20258,3487.000000,7427.390356
20259,230.000000,5648.652537
20260,-3065.000000,2935.914506
20261,-5853.000000,-262.335438
20262,-7673.000000,-3417.202192
20263,-8224.000000,-6006.923037
20264,-7415.000000,-7603.207470
20265,-5379.000000,-7942.009366
20266,-2452.000000,-6967.036628
20267,880.000000,-4839.273649
20268,4067.000000,-1910.660537
20269,6581.000000,1334.259769
20270,8006.000000,4358.559145
20271,8105.000000,6661.614391
20272,6863.000000,7862.053347
20273,4484.000000,7761.038535
20274,1363.000000,6375.161522
20275,-1984.000000,3933.767067
20276,-5003.000000,840.960114
20277,-7193.000000,-2391.247762
20278,-8191.000000,-5227.475040
20279,-7834.000000,-7197.922515
20280,-6178.000000,-7976.319286
20281,-3498.000000,-7433.523292
20282,-239.000000,-5659.145456
20283,3061.000000,-2946.984838
20284,5853.000000,253.736140
20285,7674.000000,3412.491914
20286,8225.000000,6005.641470
20287,7411.000000,7603.471659
20288,5369.000000,7941.025906
20289,2435.000000,6962.018476
20290,-901.000000,4828.524291
20291,-4089.000000,1894.290545
20292,-6597.000000,-1354.018543
20293,-8012.000000,-4377.589096
20294,-8099.000000,-6675.117627
20295,-6841.000000,-7865.707332
20296,-4448.000000,-7751.586195
20297,-1317.000000,-6351.363425
20298,2033.000000,-3897.200086
20299,5046.000000,-796.160122
20300,7221.000000,2437.210470
20301,8198.000000,5266.224660
20302,7813.000000,7221.185357
20303,6132.000000,7977.427046
20304,3432.000000,7409.337456
20305,163.000000,5611.175286
20306,-3135.000000,2881.311800
20307,-5911.000000,-327.195180
20308,-7706.000000,-3481.532847
20309,-8220.000000,-6057.670374
20310,-7369.000000,-7627.558714
20311,-5293.000000,-7930.283305
20312,-2338.000000,-6915.450594
20313,1006.000000,-4751.588885
20314,4183.000000,-1798.127716
20315,6665.000000,1454.281409
20316,8039.000000,4465.154743
20317,8076.000000,6733.919831
20318,6771.000000,7883.268868
20319,4340.000000,7722.084613
20320,1187.000000,6277.080696
20321,-2164.000000,3788.281612
20322,-5154.000000,669.416174
20323,-7288.000000,-2560.818917
20324,-8209.000000,-5365.216500
20325,-7765.000000,-7277.315817
20326,-6028.000000,-7978.897799
20327,-3288.000000,-7352.961512
20328,-1.000000,-5503.445671
20329,3286.000000,-2738.101692
20330,6027.000000,482.931115
20331,7764.000000,3623.680695
20332,8209.000000,6161.353140
20333,7287.000000,7673.438118
20334,5152.000000,7908.126480
20335,2159.000000,6826.254132
20336,-1195.000000,4607.709084
20337,-4349.000000,1621.621428
20338,-6779.000000,-1634.728932
20339,-8080.000000,-4618.916386
20340,-8035.000000,-6833.871340
20341,-6650.000000,-7910.433940
20342,-4159.000000,-7669.078101
20343,-973.000000,-6150.001795
20344,2374.000000,-3606.179464
20345,5326.000000,-461.397611
20346,7390.000000,2760.285967
20347,8222.000000,5521.914805
20348,7684.000000,7363.152039
20349,5863.000000,7976.936040
20350,3066.000000,7260.699405
20351,-244.000000,5333.737105
20352,-3514.000000,2517.079749
20353,-6196.000000,-719.682113
20354,-7846.000000,-3836.482631
20355,-8187.000000,-6313.430993
20356,-7161.000000,-7737.292980
20357,-4941.000000,-7870.285733
20358,-1896.000000,-6690.113780
20359,1466.000000,-4393.556190
20360,4583.000000,-1363.657575
20361,6935.000000,1893.935097
20362,8129.000000,4835.400839
20363,7967.000000,6969.732165
20364,6474.000000,7940.686297
20365,3899.000000,7585.924226
20366,674.000000,5964.376533
20367,-2665.000000,3346.710144
20368,-5558.000000,169.979294
20369,-7523.000000,-3035.244411
20370,-8231.000000,-5733.507627
20371,-7563.000000,-7473.919783
20372,-5632.000000,-7965.537112
20373,-2760.000000,-7126.235787
20374,574.000000,-5096.241985
20375,3812.000000,-2214.582732
20376,6413.000000,1037.306312
20377,7942.000000,4115.947787
20378,8143.000000,6506.673877
20379,6982.000000,7809.634153
20380,4655.000000,7806.905173
20381,1548.000000,6498.947740
20382,-1818.000000,4104.210122
20383,-4880.000000,1022.877182
20384,-7126.000000,-2229.783773
20385,-8179.000000,-5109.621596
20386,-7864.000000,-7134.675056
20387,-6233.000000,-7966.029492
20388,-3559.000000,-7464.528313
20389,-289.000000,-5713.969455
20390,3029.000000,-3007.181190
20391,5841.000000,202.955626
20392,7675.000000,3379.311328
20393,8224.000000,5990.211410
20394,7396.000000,7598.422157
20395,5329.000000,7934.476737
20396,2370.000000,6941.906056
20397,-986.000000,4786.849252
20398,-4178.000000,1830.070614
20399,-6669.000000,-1433.380404
20400,-8043.000000,-4456.780136
20401,-8070.000000,-6733.576964
20402,-6744.000000,-7882.320058
20403,-4288.000000,-7710.369676
20404,-1113.000000,-6246.337646
20405,2248.000000,-3735.474542
20406,5233.000000,-598.537299
20407,7341.000000,2638.842971
20408,8218.000000,5434.092420
20409,7716.000000,7318.392523
20410,5922.000000,7975.628589
20411,3133.000000,7295.572510
20412,-181.000000,5392.045156
20413,-3465.000000,2584.055457
20414,-6167.000000,-657.422922
20415,-7836.000000,-3788.686503
20416,-8189.000000,-6284.532775
20417,-7168.000000,-7726.077152
20418,-4944.000000,-7871.199079
20419,-1891.000000,-6695.494548
20420,1481.000000,-4396.176895
20421,4603.000000,-1358.965101
20422,6954.000000,1906.457472
20423,8136.000000,4851.988909
20424,7953.000000,6983.052412
20425,6434.000000,7941.759895
20426,3834.000000,7566.973001
20427,591.000000,5921.450619
20428,-2753.000000,3281.411967
20429,-5633.000000,90.115442
20430,-7568.000000,-3116.404307
20431,-8231.000000,-5799.513754
20432,-7511.000000,-7508.414240
20433,-5529.000000,-7955.847123
20434,-2617.000000,-7066.451766
20435,735.000000,-4989.409975
20436,3963.000000,-2073.647813
20437,6525.000000,1190.708225
20438,7990.000000,4254.896134
20439,8111.000000,6603.724734
20440,6869.000000,7842.224054
20441,4471.000000,7762.128006
20442,1322.000000,6376.842954
20443,-2051.000000,3919.172945
20444,-5078.000000,802.232399
20445,-7251.000000,-2449.744440
20446,-8205.000000,-5289.731369
20447,-7778.000000,-7240.048384
20448,-6041.000000,-7972.340524
20449,-3288.000000,-7363.009344
20450,18.000000,-5514.518829
20451,3322.000000,-2737.967589
20452,6067.000000,499.538272
20453,7790.000000,3653.156984
20454,8201.000000,6191.808943
20455,7232.000000,7687.933296
20456,5045.000000,7889.673740
20457,2007.000000,6762.922314
20458,-1368.000000,4497.133640
20459,-4513.000000,1473.848735
20460,-6898.000000,-1797.723147
20461,-8121.000000,-4766.581806
20462,-7975.000000,-6932.526210
20463,-6486.000000,-7930.500485
20464,-3902.000000,-7592.140023
20465,-662.000000,-5974.217900
20466,2691.000000,-3349.328081
20467,5590.000000,-159.794469
20468,7546.000000,3056.751712
20469,8231.000000,5758.005187
20470,7527.000000,7488.578000
20471,5554.000000,7956.546497
20472,2644.000000,7082.802911
20473,-713.000000,5014.453597
20474,-3949.000000,2100.107426
20475,-6519.000000,-1168.642397
20476,-7989.000000,-4240.276104
20477,-8112.000000,-6596.612696
20478,-6865.000000,-7840.099210
20479,-4460.000000,-7760.738004
20480,-1302.000000,-6371.749699
20481,2076.000000,-3907.414351
20482,5103.000000,-783.569090
20483,7270.000000,2472.598166
20484,8209.000000,5311.598247
20485,7761.000000,7254.023077
20486,6002.000000,7971.490487
20487,3231.000000,7342.709767
20488,-88.000000,5473.891821
20489,-3390.000000,2680.558370
20490,-6122.000000,-565.603577
20491,-7817.000000,-3716.321914
20492,-8193.000000,-6239.200380
20493,-7184.000000,-7707.947045
20494,-4961.000000,-7874.391096
20495,-1899.000000,-6710.209981
20496,1484.000000,-4411.915665
20497,4616.000000,-1367.824670
20498,6968.000000,1907.548983
20499,8142.000000,4860.559846
20500,7939.000000,6991.940905
20501,6393.000000,7941.132309
20502,3767.000000,7547.504612
20503,502.000000,5877.530238
20504,-2847.000000,3213.395964
20505,-5715.000000,5.579911
20506,-7616.000000,-3203.308278
20507,-8229.000000,-5870.452161
20508,-7448.000000,-7544.472631
20509,-5407.000000,-7941.789397
20510,-2451.000000,-6994.999053
20511,920.000000,-4864.343364
20512,4135.000000,-1910.428653
20513,6651.000000,1366.852207
20514,8041.000000,4412.934647
20515,8069.000000,6712.169591
20516,6730.000000,7874.994797
20517,4252.000000,7704.253125
20518,1053.000000,6228.758524
20519,-2324.000000,3698.289227
20520,-5308.000000,541.318238
20521,-7392.000000,-2707.438321
20522,-8224.000000,-5497.558203
20523,-7662.000000,-7356.242200
20524,-5802.000000,-7968.484248
20525,-2959.000000,-7230.528859
20526,387.000000,-5267.299518
20527,3667.000000,-2411.192073
20528,6325.000000,853.798869
20529,7912.000000,3974.203250
20530,8156.000000,6421.024800
20531,7017.000000,7779.158171
20532,4689.000000,7818.144669
20533,1564.000000,6531.321197
20534,-1825.000000,4136.745844
20535,-4906.000000,1040.417857
20536,-7153.000000,-2232.487779
20537,-8188.000000,-5126.707014
20538,-7833.000000,-7151.248843
20539,-6148.000000,-7962.487180
20540,-3421.000000,-7422.567060
20541,-111.000000,-5622.965629
20542,3216.000000,-2868.882284
20543,5998.000000,372.230907
20544,7762.000000,3550.213029
20545,8207.000000,6125.570142
20546,7259.000000,7660.871349
20547,5078.000000,7895.318781
20548,2035.000000,6789.078519
20549,-1355.000000,4529.870636
20550,-4514.000000,1501.169182
20551,-6906.000000,-1782.584621
20552,-8126.000000,-4763.563767
20553,-7964.000000,-6935.410368
20554,-6449.000000,-7928.953631
20555,-3838.000000,-7575.173219
20556,-574.000000,-5934.036400
20557,2788.000000,-3284.198530
20558,5675.000000,-75.952969
20559,7599.000000,3145.330330
20560,8230.000000,5832.120646
20561,7461.000000,7527.464052
20562,5423.000000,7942.728862
20563,2463.000000,7007.119287
20564,-915.000000,4879.850674
20565,-4140.000000,1922.668735
20566,-6658.000000,-1361.652823
20567,-8045.000000,-4414.358163
20568,-8062.000000,-6716.025871
20569,-6708.000000,-7875.031833
20570,-4212.000000,-7694.118188
20571,-999.000000,-6203.960422
20572,2385.000000,-3657.882770
20573,5362.000000,-489.033552
20574,7427.000000,2763.180716
20575,8228.000000,5545.181185
20576,7626.000000,7383.244197
20577,5727.000000,7964.106404
20578,2851.000000,7188.697188
20579,-510.000000,5188.900256
20580,-3785.000000,2305.138565
20581,-6414.000000,-971.392709
20582,-7951.000000,-4082.427026
20583,-8134.000000,-6498.017713
20584,-6929.000000,-7806.593503
20585,-4544.000000,-7784.859186
20586,-1385.000000,-6436.413725
20587,2011.000000,-3991.093573
20588,5064.000000,-865.510972
20589,7254.000000,2407.712352
20590,8207.000000,5270.610207
20591,7761.000000,7235.055166
20592,5990.000000,7965.903214
20593,3198.000000,7338.199701
20594,-139.000000,5458.907706
20595,-3453.000000,2648.603614
20596,-6179.000000,-613.581776
20597,-7849.000000,-3771.309503
20598,-8180.000000,-6285.594599
20599,-7117.000000,-7727.403243
20600,-4837.000000,-7850.811814
20601,-1733.000000,-6634.533276
20602,1668.000000,-4285.942857
20603,4784.000000,-1205.744922
20604,7084.000000,2080.461661
20605,8174.000000,5011.733523
20606,7868.000000,7087.473042
20607,6219.000000,7953.082422
20608,3507.000000,7460.635741
20609,196.000000,5694.015038
20610,-3148.000000,2954.811216
20611,-5954.000000,-289.027235
20612,-7744.000000,-3483.423026
20613,-8210.000000,-6082.816887
20614,-7274.000000,-7643.119422
20615,-5094.000000,-7897.617111
20616,-2043.000000,-6802.532423
20617,1357.000000,-4544.717921
20618,4525.000000,-1509.999284
20619,6920.000000,1782.918596
20620,8131.000000,4771.117776
20621,7953.000000,6943.690235
20622,6413.000000,7929.067514
20623,3778.000000,7558.559390
20624,496.000000,5895.489100
20625,-2872.000000,3224.104407
20626,-5747.000000,1.098106
20627,-7641.000000,-3222.233187
20628,-8225.000000,-5894.416026
20629,-7404.000000,-7558.121637
20630,-5314.000000,-7928.608100
20631,-2316.000000,-6942.386596
20632,1080.000000,-4768.072579
20633,4291.000000,-1777.548587
20634,6767.000000,1517.449544
20635,8085.000000,4552.802446
20636,8018.000000,6808.776659
20637,6578.000000,7898.951689
20638,4012.000000,7636.547055
20639,758.000000,6066.434994
20640,-2626.000000,3457.299451
20641,-5560.000000,255.845377
20642,-7541.000000,-2989.492466
20643,-8231.000000,-5722.704287
20644,-7510.000000,-7475.567857
20645,-5502.000000,-7947.651111
20646,-2551.000000,-7057.859926
20647,838.000000,-4958.462174
20648,4082.000000,-2009.160143
20649,6628.000000,1284.540045
20650,8037.000000,4358.184493
20651,8068.000000,6684.863844
20652,6715.000000,7865.450490
20653,4210.000000,7697.229514
20654,984.000000,6208.916015
20655,-2411.000000,3655.855238
20656,-5393.000000,475.902267
20657,-7450.000000,-2785.722215
20658,-8229.000000,-5569.671643
20659,-7595.000000,-7398.234403
20660,-5658.000000,-7957.383780
20661,-2750.000000,-7151.001912
20662,630.000000,-5117.427935
20663,3902.000000,-2205.603875
20664,6505.000000,1084.856635
20665,7991.000000,4189.320545
20666,8104.000000,6574.742562
20667,6826.000000,7831.290590
20668,4376.000000,7743.125919
20669,1174.000000,6325.374664
20670,-2230.000000,3821.332493
20671,-5251.000000,660.852135
20672,-7370.000000,-2613.299958
20673,-8223.000000,-5438.689966
20674,-7663.000000,-7329.874633
20675,-5785.000000,-7961.685316
20676,-2914.000000,-7225.292730
20677,459.000000,-5247.153196
20678,3752.000000,-2367.192402
20679,6401.000000,919.613397
20680,7950.000000,4048.435771
20681,8132.000000,6481.570493
20682,6915.000000,7800.562343
20683,4509.000000,7778.309341
20684,1328.000000,6418.482877
20685,-2082.000000,3954.892653
20686,-5135.000000,810.996977
20687,-7303.000000,-2472.621007
20688,-8215.000000,-5330.916042
20689,-7714.000000,-7272.033193
20690,-5885.000000,-7962.016953
20691,-3043.000000,-7281.985688
20692,323.000000,-5348.723034
20693,3633.000000,-2494.823869
20694,6317.000000,788.422878
20695,7915.000000,3935.854780
20696,8150.000000,6405.880464
20697,6981.000000,7773.269378
20698,4610.000000,7802.312696
20699,1446.000000,6487.896706
20700,-1969.000000,4056.269503
20701,-5044.000000,925.907562
20702,-7251.000000,-2364.196570
20703,-8208.000000,-5247.274554
20704,-7751.000000,-7226.485420
20705,-5958.000000,-7960.622946
20706,-3138.000000,-7322.995436
20707,223.000000,-5423.292143
20708,3545.000000,-2588.851084
20709,6256.000000,691.727867
20710,7889.000000,3852.991321
20711,8162.000000,6350.126978
20712,7028.000000,7752.719039
20713,4681.000000,7818.802845
20714,1527.000000,6536.654271
20715,-1891.000000,4127.105124
20716,-4982.000000,1005.631194
20717,-7214.000000,-2289.310455
20718,-8202.000000,-5189.382180
20719,-7775.000000,-7194.425227
20720,-6006.000000,-7958.480562
20721,-3199.000000,-7349.333531
20722,158.000000,-5471.781368
20723,3489.000000,-2649.902673
20724,6218.000000,629.340271
20725,7873.000000,3800.072863
20726,8170.000000,6314.977715
20727,7055.000000,7739.855522
20728,4722.000000,7828.447426
20729,1574.000000,6565.265556
20730,-1847.000000,4168.341203
20731,-4948.000000,1051.471499
20732,-7195.000000,-2247.047490
20733,-8198.000000,-5157.396415
20734,-7786.000000,-7176.794317
20735,-6028.000000,-7956.425144
20736,-3228.000000,-7361.473645
20737,130.000000,-5494.456472
20738,3466.000000,-2677.778418
20739,6203.000000,601.927969
20740,7867.000000,3777.759978
20741,8172.000000,6300.637583
20742,7063.000000,7734.358930
20743,4733.000000,7830.876535
20744,1585.000000,6573.390813
20745,-1837.000000,4179.390202
20746,-4943.000000,1062.694895
20747,-7192.000000,-2237.903456
20748,-8199.000000,-5151.540158
20749,-7785.000000,-7174.125734
20750,-6026.000000,-7955.568373
20751,-3223.000000,-7360.579090
20752,138.000000,-5491.946047
20753,3475.000000,-2672.780819
20754,6210.000000,609.024768
20755,7871.000000,3785.421077
20756,8170.000000,6306.764140
20757,7053.000000,7736.605093
20758,4715.000000,7827.046809
20759,1561.000000,6562.197216
20760,-1864.000000,4161.033664
20761,-4966.000000,1039.258645
20762,-7208.000000,-2262.569684
20763,-8201.000000,-5172.548589
20764,-7774.000000,-7186.589276
20765,-5999.000000,-7955.727642
20766,-3185.000000,-7346.518736
20767,182.000000,-5464.284961
20768,3517.000000,-2634.986461
20769,6243.000000,651.155871
20770,7886.000000,3824.553164
20771,8163.000000,6335.081866
20772,7024.000000,7747.525601
20773,4667.000000,7816.871210
20774,1501.000000,6530.901652
20775,-1925.000000,4112.562273
20776,-5019.000000,981.047932
20777,-7240.000000,-2320.722724
20778,-8207.000000,-5219.980851
20779,-7750.000000,-7213.877117
20780,-5948.000000,-7956.564421
20781,-3114.000000,-7318.978391
20782,262.000000,-5411.387465
20783,3591.000000,-2564.516861
20784,6297.000000,727.494710
20785,7911.000000,3893.245878
20786,8150.000000,6383.284125
20787,6976.000000,7765.289634
20788,4590.000000,7799.392501
20789,1406.000000,6479.504794
20790,-2021.000000,4034.491008
20791,-5099.000000,888.743320
20792,-7290.000000,-2411.599700
20793,-8215.000000,-5293.246924
20794,-7712.000000,-7255.394377
20795,-5871.000000,-7957.128740
20796,-3008.000000,-7276.577289
20797,377.000000,-5331.780263
20798,3697.000000,-2460.443238
20799,6374.000000,838.523483
20800,7944.000000,3991.839505
20801,8132.000000,6451.433381
20802,6907.000000,7789.647389
20803,4481.000000,7773.768560
20804,1276.000000,6406.514901
20805,-2152.000000,3925.401254
20806,-5206.000000,761.504573
20807,-7353.000000,-2535.031768
20808,-8222.000000,-5390.638335
20809,-7661.000000,-7308.610266
20810,-5766.000000,-7955.311142
20811,-2868.000000,-7217.974952
